timestamp,bicep,tricep,label
700474320,49644,44522,strong_straight_CF
700476420,49388,39305,strong_straight_CF
700478490,48907,40601,strong_straight_CF
700480557,47643,44602,strong_straight_CF
700482636,45579,49035,strong_straight_CF
700484712,42986,54045,strong_straight_CF
700486725,41322,58382,strong_straight_CF
700488718,41178,57341,strong_straight_CF
700490715,42378,51740,strong_straight_CF
700492722,44426,48923,strong_straight_CF
700494724,46059,51228,strong_straight_CF
700496728,46891,52636,strong_straight_CF
700498717,47019,52124,strong_straight_CF
700500719,47515,51340,strong_straight_CF
700502729,48971,46955,strong_straight_CF
700504722,50092,43050,strong_straight_CF
700506726,48795,43610,strong_straight_CF
700508717,46139,43818,strong_straight_CF
700510700,44522,43114,strong_straight_CF
700512693,45963,43962,strong_straight_CF
700514694,49884,45099,strong_straight_CF
700516687,54573,46827,strong_straight_CF
700518685,59054,50796,strong_straight_CF
700520681,62255,54333,strong_straight_CF
700546616,52236,41226,strong_straight_CF
700548747,52108,42922,strong_straight_CF
700550728,51804,44954,strong_straight_CF
700552728,51212,48219,strong_straight_CF
700554733,50476,47915,strong_straight_CF
700556729,50124,47163,strong_straight_CF
700558723,49724,50060,strong_straight_CF
700560710,49244,52572,strong_straight_CF
700562695,48827,55245,strong_straight_CF
700564683,48859,62463,strong_straight_CF
700566710,48795,65535,strong_straight_CF
700568714,48219,65535,strong_straight_CF
700570727,47403,52764,strong_straight_CF
700572725,46475,37449,strong_straight_CF
700574733,44474,30519,strong_straight_CF
700576727,41434,29527,strong_straight_CF
700578724,38953,31767,strong_straight_CF
700580709,38841,35944,strong_straight_CF
700582731,41994,40345,strong_straight_CF
700584726,46091,44698,strong_straight_CF
700586724,48955,50956,strong_straight_CF
700588714,51228,55981,strong_straight_CF
700590717,53613,55309,strong_straight_CF
700592711,56381,49980,strong_straight_CF
700594721,58638,45675,strong_straight_CF
700603855,55885,58606,strong_straight_CF
700605761,54765,63375,strong_straight_CF
700607734,54333,64751,strong_straight_CF
700609734,54093,62159,strong_straight_CF
700611724,54077,56221,strong_straight_CF
700613733,54221,50636,strong_straight_CF
700615732,54477,44218,strong_straight_CF
700617731,54493,37577,strong_straight_CF
700619730,54253,32968,strong_straight_CF
700621731,53709,34984,strong_straight_CF
700623724,53036,43482,strong_straight_CF
700625731,52508,49003,strong_straight_CF
700627727,52028,50492,strong_straight_CF
700629717,51740,54845,strong_straight_CF
700631702,51468,58302,strong_straight_CF
700633716,51484,55549,strong_straight_CF
700635707,51900,50572,strong_straight_CF
700637699,51996,45675,strong_straight_CF
700639704,51676,44586,strong_straight_CF
700641697,51388,48091,strong_straight_CF
700643694,51084,54301,strong_straight_CF
700645700,50844,60142,strong_straight_CF
700647706,50588,59902,strong_straight_CF
700649693,51100,55037,strong_straight_CF
700651733,52316,48875,strong_straight_CF
700660433,49340,45195,strong_straight_CF
700662748,45803,46315,strong_straight_CF
700664743,43434,42522,strong_straight_CF
700666734,42554,39801,strong_straight_CF
700668729,43498,39017,strong_straight_CF
700670730,45195,39129,strong_straight_CF
700672718,46795,40953,strong_straight_CF
700674722,48347,44682,strong_straight_CF
700676710,50364,47467,strong_straight_CF
700678728,52828,50716,strong_straight_CF
700680718,53853,56525,strong_straight_CF
700682713,54077,59550,strong_straight_CF
700684699,54493,58334,strong_straight_CF
700686705,55437,53805,strong_straight_CF
700688696,56749,50924,strong_straight_CF
700690695,57694,51868,strong_straight_CF
700692708,57998,53613,strong_straight_CF
700694701,57486,51980,strong_straight_CF
700696684,56813,50300,strong_straight_CF
700698730,56461,47547,strong_straight_CF
700700731,56557,42938,strong_straight_CF
700702730,56541,40953,strong_straight_CF
700704735,56141,45147,strong_straight_CF
700706731,55501,51932,strong_straight_CF
700708711,55021,53741,strong_straight_CF
700717860,52268,44714,strong_straight_CF
700719753,51404,48011,strong_straight_CF
700721731,50988,50620,strong_straight_CF
700723737,51164,54221,strong_straight_CF
700725734,51148,54733,strong_straight_CF
700727733,51244,51740,strong_straight_CF
700729711,51372,46379,strong_straight_CF
700731722,51084,44538,strong_straight_CF
700733727,50572,48523,strong_straight_CF
700735712,50108,52380,strong_straight_CF
700737699,49964,53180,strong_straight_CF
700739691,50188,51340,strong_straight_CF
700741690,50252,49852,strong_straight_CF
700743731,50284,50204,strong_straight_CF
700745730,50476,51420,strong_straight_CF
700747744,50668,47771,strong_straight_CF
700749740,51164,45899,strong_straight_CF
700751732,51644,47083,strong_straight_CF
700753735,52412,44874,strong_straight_CF
700755734,53661,41450,strong_straight_CF
700757716,55373,41130,strong_straight_CF
700759732,56381,41690,strong_straight_CF
700761731,56077,43754,strong_straight_CF
700763740,54413,48475,strong_straight_CF
700765717,52316,51404,strong_straight_CF
700791531,56893,47419,strong_straight_CF
700793751,54909,46267,strong_straight_CF
700795742,53389,45307,strong_straight_CF
700797736,52572,47835,strong_straight_CF
700799730,52716,53853,strong_straight_CF
700801732,53004,55149,strong_straight_CF
700803737,52892,50572,strong_straight_CF
700805736,52524,47851,strong_straight_CF
700807727,52684,50604,strong_straight_CF
700809735,53084,55325,strong_straight_CF
700811739,53293,56733,strong_straight_CF
700813735,53389,51644,strong_straight_CF
700815715,53437,46123,strong_straight_CF
700817707,52876,46555,strong_straight_CF
700819684,50988,50684,strong_straight_CF
700821690,48603,52700,strong_straight_CF
700823695,47419,53597,strong_straight_CF
700825681,48219,51148,strong_straight_CF
700827720,50876,44090,strong_straight_CF
700829709,53501,40169,strong_straight_CF
700831743,54829,40297,strong_straight_CF
700833732,54925,41850,strong_straight_CF
700835719,55149,43498,strong_straight_CF
