RMS_1,MAV_1,WL_1,SSC_1,Label
-1.3453785757903791,-1.1728379542288707,-1.0559740218070701,15,2
-1.344539817468742,-1.1723959345062063,-1.055836913122678,15,1
-1.148347011421852,-1.0858644655482028,-1.0259016300238786,22,1
0.5460907739387361,0.07421913148715978,-0.052603220040275775,82,1
1.4550887512385782,1.483728590641288,0.9960905958505274,151,1
1.475461042170209,1.6103514683516311,0.9694443241861784,147,1
1.193934534941038,1.0782434561979386,1.0312087982448603,134,1
1.0386536964831703,1.0209297211797843,1.1043340328460058,142,1
0.9760779352855851,1.0516286999697946,0.8527462872926002,131,1
0.948740064440323,0.8375537194019804,0.718352771682621,134,0
0.8228122275314951,0.8126786504821965,0.4864926421888051,128,0
1.036063262480519,1.081119237896149,0.6494887461560989,136,0
1.038015272170957,0.9978039419181239,0.9028874595846262,147,0
0.8088695865645658,0.6879482586185188,0.766723190954573,144,0
0.7222186624164069,0.7181376826157262,0.5082767997476932,131,0
0.77720844275531,0.925872516360799,0.48652808480648674,142,0
1.016989849384186,1.1622781967327023,0.49179940592870514,148,0
0.8881024846821629,1.0419299934007848,0.42574108407864175,152,0
0.58077522678416,0.7964669454230353,0.2008491555015731,158,0
0.8009210915143009,1.0117982828946674,0.2438011191465299,156,0
0.9095742852268711,1.1277162686566673,0.2713659880602166,149,0
0.8527278110138887,1.0311412118514716,0.16093334633248996,149,0
0.4774634253450983,0.6454323477892093,0.012981630874613563,152,0
0.318983679666867,0.4831308747745933,0.138454550066366,143,0
0.37269291163433527,0.44917408322509594,0.037405727238260966,150,0
0.6832548544756664,0.7468471019734639,0.15058303957373637,150,0
0.9501976838014028,1.119231028251037,0.48112562827222033,146,0
0.8162844322450191,0.9203298689399385,0.3489268946677019,147,0
0.6427300898339443,0.5186419508805012,0.06360499682760161,126,0
0.37002877374426735,0.2289054174021721,-0.12602928225788843,133,0
0.5456368359249477,0.49564520341688934,0.35833579551482536,153,0
0.6909701073756189,0.7289799752495334,0.4922890057658769,162,0
0.7343924514024313,0.7359392750776867,0.525416431778469,156,0
0.7105619890910376,0.6724152793718979,0.40426914883362214,146,0
0.5070153119581235,0.5247584296745077,0.012736169644858185,145,0
0.7717664750666439,0.6103613511031173,0.20754614134426697,139,0
0.10992219843912768,-0.10767178013697584,-0.4171304812333176,110,1
0.46652119244483337,0.46724829096104226,-0.046060361221217476,143,1
-0.012291430550089917,-0.22364332116080737,-0.33401839934190186,120,1
-0.5386899729453551,-0.731443712282354,-0.5148813398046715,124,1
-0.6760368320858919,-0.8868572666470721,-0.7489595441956252,72,1
-1.3352989043050625,-1.1678306776954521,-1.0543575310143836,16,1
-1.3443896100230772,-1.1723326980252489,-1.0558405162677766,13,1
-1.1038237656608503,-1.1172728471600126,-0.9057737240426814,89,1
-1.3449230700063077,-1.1725861459357623,-1.055894703059777,16,2
-0.9195469082129062,-1.0710884985218425,-0.9098791210626181,45,2
-0.9056063335186724,-1.029580137577654,-0.8596235316972686,73,2
-1.235547759808734,-1.130893760453501,-1.0142940980193684,42,2
-1.3450069885626454,-1.1726475216822267,-1.0559228609690778,15,2
-1.3453988449000986,-1.1728487421641292,-1.0559774629214895,15,2
-1.3454024800079638,-1.172850548913003,-1.055978056160573,14,2
-1.345402521715257,-1.1728505680005135,-1.0559780605795552,15,2
-1.345402522041245,-1.1728505681625967,-1.0559780606157456,20,2
-1.3454025220434367,-1.1728505681637558,-1.0559780606161124,51,2
-1.3454025220434565,-1.1728505681637653,-1.055978060616115,70,2
-1.3454025220434562,-1.1728505681637655,-1.055978060616115,62,2
-1.3454025220434584,-1.1728505681637673,-1.0559780606161153,59,2
-1.3454025220434582,-1.1728505681637664,-1.0559780606161153,55,2
-1.345402522043458,-1.172850568163766,-1.055978060616115,79,2
-1.3454025220434596,-1.1728505681637675,-1.0559780606161155,79,2
-1.3454025220434596,-1.1728505681637675,-1.0559780606161155,69,2
-1.3454025220434593,-1.1728505681637675,-1.0559780606161155,79,2
-1.3454025220434576,-1.172850568163766,-1.055978060616115,55,2
-1.345402522043457,-1.1728505681637649,-1.0559780606161149,43,2
-1.345402522043458,-1.172850568163766,-1.055978060616115,57,2
-1.345402522043458,-1.1728505681637662,-1.055978060616115,75,2
-1.3454025220434582,-1.1728505681637664,-1.055978060616115,99,2
-1.3454025220434582,-1.172850568163766,-1.055978060616115,75,2
